audit_id,stratum,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason
AUD-1b31de697fdd,expanded_alternate_terms,The Interplay Between Circadian Clocks and the Tumour Microenvironment in Breast Cancer.,"Cancer is a heterogeneous systemic disease that is strongly influenced by dynamic interactions with the tumour microenvironment (TME). Despite major advances in understanding spatial and molecular tumour heterogeneity, the temporal dynamics of tumours have received far less attention. Growing evidence has linked circadian clocks to cancer risk, progression, and treatment response, including in breast cancer. However, temporal regulation has yet to be recognized as a cancer hallmark, and its interaction with the TME remains poorly understood. This review examines how circadian rhythms organize breast cancer biology through bidirectional interactions with the TME. Circadian clocks coordinate proliferation, DNA damage responses, metabolism, and immune surveillance. Ageing, chronic stress, and obesity, all of which are established breast cancer risk modifiers, disrupt these rhythms and are reciprocally exacerbated by circadian dysfunction, establishing feed-forward loops that accelerate disease. Within the TME, the extracellular matrix (ECM) plays a central role in mediating this bidirectional control. Stiffened fibrotic stroma dampens epithelial clock amplitude, while circadian rhythms in turn shape collagen turnover and ECM remodelling. These dynamics can foster inflammation, stem cell expansion, and metastatic dissemination, including time-of-day-dependent release of circulating breast tumour cells. Systemically, circadian clocks gate immune cell trafficking, creating predictable windows of immunosurveillance and therapeutic vulnerability. By integrating insights from mechanobiology, metabolism, immune regulation, and ageing, we position circadian timing as a unifying layer that connects cell-intrinsic programmes with the evolving breast TME. Understanding these connections opens new opportunities for chronotherapeutic strategies in which treatment timing is aligned with circadian rhythms to improve outcomes.","Finger AM, Ector C, Weaver VM.",2026,2026-03-12,Cancers,10.3390/cancers18060925,,https://europepmc.org/article/MED/41899529,article,"['europe_pmc', 'openalex']","['""world model"" treatment', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-cad5c10e75e8,expanded_alternate_terms,The Natural History of Bone Stress Injuries in Athletes: From Inception to Resolution.,"Bone stress injury (BSI) occurrence is common in athletic populations, resulting in high periods of time loss from sports participation. Minimising incidence and reducing severity presents a challenge for the prevention and clinical management of bone stress injuries (BSIs) for sports practitioners. An understanding of the aetiology and mechanisms for BSIs in athletic populations can assist with the design and implementation of prevention programmes. Application of established health frameworks allows practitioners to identify and manage the complex and dynamic interplay of factors that alter the susceptibility of an athlete to the onset, and subsequent progression of BSIs. The natural history of disease describes well-defined sequential stages of disease progression, sequenced from pathological onset through to disease outcome that occurs in the absence of clinical intervention. The purpose of this review is to synthesise and map the current evidence on BSIs to the natural history of disease. This review will provide sports medicine practitioners with a clinically applied framework that aligns current evidence to stages of disease, with reference to intervention and management. In addition, targeted prevention strategies are described and mapped to primary, secondary and tertiary levels of prevention along the BSI continuum. Despite the extensive body of evidence detailing BSIs in sport, this paper is the first to integrate and map BSIs to the natural history of disease.","Crunkhorn ML, Etxebarria N, Toohey LA, Charlton P, Watson K, Drew M.",2025,2025-07-28,Sports Medicine,10.1007/s40279-025-02280-9,,https://europepmc.org/article/MED/40721688,article,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" medicine', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-f96e07909222,expanded_alternate_terms,Tofacitinib Citrate in a Murine Model of Systemic Lupus Erythematosus,"Systemic lupus erythematosus (SLE) often manifests in lupus nephritis (LN), which injures glomeruli and leads to hypertension, and kidney failure. Despite a wide range of immunosuppressive therapies, many patients still show histologic signs of injury and others experience renal flares, which drive kidney disease progression. Tissue resident memory T cells (TRMs), which express adhesion molecules (CD103 and Cd49a) and who’s differentiation is controlled by cytokine signaling pathways like IL-15/JAK/STAT, are emerging mediators of chronic inflammatory and autoimmune diseases, representing a promising therapeutic target. Therefore, we hypothesize that kidney TRMs mediate kidney injury in SLE and that inhibiting JAK/STAT signaling will prevent their differentiation and improve kidney injury and function. To test this hypothesis female NZBWF1J mice (a genetic mouse model of SLE) were acquired at 4-weeks-old and aged to 28-weeks-old before being randomly assigned to receive either 20mg/kg tofacitinib citrate (SLE+Tofa) by oral gavage six days per week or 5% methylcellulose (SLE+Veh) for four weeks. Female NZW mice were used as controls. SLE+Tofa mice had significant weight loss between week 28 to 32 (48.2 ± 2.1 vs 40.3 ± 1.3 g, p=0.002), but SLE+Veh (p=0.093) and NZW (p=0.074) did not. Log-rank (Mantel-Cox) test indicated significant differences in time to albuminuria onset (Chi square 16.01, df = 2, p = 0.0003). Pairwise comparison of SLE+Tofa and SLE+Veh demonstrated SLE+Veh had a higher risk of albuminuria onset (HR = 11.85, 95% CI 1.53-91.79). Furthermore, at 32 weeks albuminuria levels were significantly higher in the SLE+Veh group compared to SLE+Tofa (3.6 ± 1.9 vs 1.0 ± 0 AU, p=0.0002) and Control groups (0 ± 0 AU, p 0.999). In summary, tofacitinib citrate treated mice had improved GFRs and reductions in proteinuria and histological signs of injury. Reductions in kidney TRMs may explain the improvements in kidney function and injury, although reductions in total T cell populations and broader inhibition of JAK/STAT signaling, which is a common inflammatory pathway in all cell types, may also be responsible. Additionally, increasing sample sizes will be necessary to determine the true relationship between JAK/STAT inhibition, TRM depletion, and improvements in kidney parameters in SLE. In conclusion, JAK/STAT inhibition may be a viable therapeutic option for the treatment of LN in SLE, and its benefits may be exerted through reductions in key inflammatory TRM populations. UAB Blalock PhD Career Development Award This abstract was presented at the American Physiology Summit 2026 and is only available in HTML format. There is no downloadable file or PDF version. The Physiology editorial board was not involved in the peer review process.",Kyle Moore; James George; Anupam Agarwal,2026,2026,Physiology,10.1152/physiol.2026.41.s1.2300352,,https://doi.org/10.1152/physiol.2026.41.s1.2300352,journal-article,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-587e7bcc7c77,expanded_alternate_terms,Toward Intelligent AIoT: A Comprehensive Survey on Digital Twin and Multimodal Generative AI Integration,"The Artificial Intelligence of Things (AIoT) is rapidly evolving from basic connectivity to intelligent perception, reasoning, and decision making across domains such as healthcare, manufacturing, transportation, and smart cities. Multimodal generative AI (GAI) and digital twins (DTs) provide complementary solutions. DTs deliver high-fidelity virtual replicas for real-time monitoring, simulation, and optimization with GAI enhancing cognition, cross-modal understanding, and the generation of synthetic data. This survey presents a comprehensive overview of DT–GAI integration in the AIoT. We review the foundations of DTs and multimodal GAI and highlight their complementary roles. We further introduce the Sense–Map–Generate–Act (SMGA) framework, illustrating their interaction through the SMGA loop. We discuss key enabling technologies, including multimodal data fusion, dynamic DT evolution, and cloud–edge–end collaboration. Representative application scenarios, including smart manufacturing, smart cities, autonomous driving, and healthcare, are examined to demonstrate their practical impact. Finally, we outline open challenges, including efficiency, reliability, privacy, and standardization, and we provide directions for future research toward sustainable, trustworthy, and intelligent AIoT systems.",Xiaoyi Luo; Aiwen Wang; Xinling Zhang; Kun Huang; Songyu Wang; Lixin Chen; Yejia Cui,2025,2025-10-23,Mathematics,10.3390/math13213382,,https://doi.org/10.3390/math13213382,article,['openalex'],"['""medical world model""', '""world model"" medicine', '""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-9eb473dfa795,expanded_alternate_terms,TWIN-GPT: Digital Twins for Clinical Trials via Large Language Model,"Clinical trials are indispensable for medical research and the development of new treatments. However, clinical trials often involve thousands of participants and can span several years to complete, with a high probability of failure during the process. Recently, there has been a burgeoning interest in virtual clinical trials, which simulate real-world scenarios and hold the potential to significantly enhance patient safety, expedite development, reduce costs, and contribute to the broader scientific knowledge in healthcare. Existing research often focuses on leveraging electronic health records (EHRs) to support clinical trial outcome prediction. Yet, trained with limited clinical trial outcome data, existing approaches frequently struggle to perform accurate predictions. Some research has attempted to generate EHRs to augment model development but has fallen short in personalizing the generation for individual patient profiles. Recently, the emergence of large language models has illuminated new possibilities, as their embedded comprehensive clinical knowledge has proven beneficial in addressing medical issues. In this paper, we propose a large language model-based digital twin creation approach, called TWIN-GPT. TWIN-GPT can establish cross-dataset associations of medical information given limited data, generating unique personalized digital twins for different patients, thereby preserving individual patient characteristics. Comprehensive experiments show that using digital twins created by TWIN-GPT can boost the clinical trial outcome prediction, exceeding various previous prediction approaches.","Yue Wang; Fu, Tianfan; Yinlong Xu; Zihan Ma; Hongxia Xu; Yingzhou Lu; Bang Du; Honghao Gao; Jian Wu",2024,2024-04-01,arXiv (Cornell University),10.48550/arxiv.2404.01273,2404.01273,http://arxiv.org/abs/2404.01273,preprint,['openalex'],"['""world model"" EHR', '""world model"" clinical', '""world model"" medicine', '""world model"" patient', '""world model"" physiology', '""world model"" treatment']",open-access,world-model phrase absent from title and abstract
AUD-7a836e155c9c,expanded_alternate_terms,Verification and validation of an automated robot inspection cell for automotive body-in-white: a use case for the VALU3S ECSEL project.,"Verification and validation (V&V) of systems, and system of systems, in an industrial context has never been as important as today. The recent developments in automated cyber-physical systems, digital twin environments, and Industry 4.0 applications require effective and comprehensive V&V mechanisms. Verification and Validation of Automated Systems' Safety and Security (VALU3S), a Horizon 2020 Electronic Components and Systems for European Leadership Joint Undertaking (ECSEL-JU) project started in May 2020, aims to create and evaluate a multi-domain V&V framework that facilitates evaluation of automated systems from component level to system level, with the aim of reducing the time and effort needed to evaluate these systems. VALU3S focuses on V&V for the requirements of safety, cybersecurity, and privacy (SCP). This paper mainly focuses on the elaboration of one of the 13 use cases of VALU3S to identify the SCP issues in an automated robot inspection cell that is being actively used for the quality control assessment of automotive body-in-white. The joint study here embarks on a collaborative approach that puts the V&V methods and workflows for the robotic arms safety trajectory planning and execution, fault injection techniques, cyber-physical security vulnerability assessment, anomaly detection, and SCP countermeasures required for remote control and inspection. The paper also presents cross-links with ECSEL-JU goals and the current advancements in the market and scientific and technological state-of-play.","Kanak A, Ergun S, Yazıcı A, Ozkan M, Çokünlü G, Yayan U, Karaca M, Arslan AT.",2021,2021-09-29,,10.12688/openreseurope.13627.1,,https://europepmc.org/article/MED/37645090,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-1bda35795e22,expanded_alternate_terms,Virtual soccer champions,"A Digital Twin (DT) can be described as a pairing of a physical and virtual entity, in which the latter 'mimicks' the former in some sense, using data from its physical counterpart---whether real-time or historical---, for various purposes including better understanding of the physical entity's behaviour, predictive maintenance, and whatif scenario exploration. Here, we focus on the development of the virtual part of the DT in a context where the physical entity already exists, offering the potential for design and engineering artifacts from the physical entity to be reused. We performed a case study on the Turtle soccer robots developed by Eindhoven University of Technology's Tech United [6] team, to explore the possibilities of reusing artifacts for the development of the corresponding virtual entity. In this paper, we present our experiences from this case study and discuss the benefits, drawbacks, and challenges we faced.",Gijs Walravens; Hossain Muhammad Muctadir; Loek Cleophas,2022,2022-10-23,,10.1145/3550356.3561586,,https://doi.org/10.1145/3550356.3561586,conference-paper,['openalex'],"['""world model"" medicine']",open-access,world-model phrase absent from title and abstract
AUD-c5dd350b0579,expanded_alternate_terms,"Vision–language–action models for hri/hrc/hrt: a taxonomy, simulation-centric gaps, and research directions","Robotics driven by foundation models, such as Vision--Language--Action (VLA) systems, already represents a major step forward in autonomy and natural-language interaction. Yet, many obstacles remain on the path toward Human--Robot Teaming (HRT): most current models improve \emph{task autonomy} faster than \emph{teaming autonomy}, and therefore lack key properties required for human-centred deployments where robots must coordinate, clarify, and remain safe under contact-rich uncertainty. This gap is compounded by limited multimodality (tactile and audio channels are often missing), scarce datasets and unified input formats for such signals, and by simulation limits---digital twins typically under-represent real-world noise, disturbances, imperfections, and unpredictable events across modalities. To make HRT readiness explicit and testable, this paper provides (i) a taxonomy of contemporary VLA architectures (monolithic, hierarchical, and agentic/world-model) together with axes that separate task and teaming autonomy, (ii) an operational decomposition of the HRT barrier into four capability blocks spanning human-state alignment, interaction policies, contact robustness, and shared team state, and (iii) a simulation-centric evaluation protocol and metric suite for reproducible stress testing in digital twins. The proposed framework aims to make HRT readiness measurable before costly or risky real-world trials.",Jiri Konecny; Filippo Sanfilippo; Michal Prauzek,2026,2026-06-23,,10.7148/2026-0151,,https://doi.org/10.7148/2026-0151,conference-paper,['openalex'],"['""world model"" medicine', '""world model"" physiology', '""world model"" treatment']",open-access,medical-domain term absent from title and abstract
AUD-3dfe2dd9fb12,expanded_alternate_terms,Who Are the `Silent Spreaders'?: Contact Tracing in Spatio-Temporal Memory Models,"The COVID-19 epidemic has swept the world for over a year. However, a large number of infectious asymptomatic COVID-19 cases (\textit{ACC}s) are still making the breaking up of the transmission chains very difficult. Efforts by epidemiological researchers in many countries have thrown light on the clinical features of ACCs, but there is still a lack of practical approaches to detect ACCs so as to help contain the pandemic. To address the issue of ACCs, this paper presents a neural network model called Spatio-Temporal Episodic Memory for COVID-19 (\textit{STEM-COVID}) to identify ACCs from contact tracing data. Based on the fusion Adaptive Resonance Theory (\textit{ART}), the model encodes a collective spatio-temporal episodic memory of individuals and incorporates an effective mechanism of parallel searches for ACCs. Specifically, the episodic traces of the identified positive cases are used to map out the episodic traces of suspected ACCs using a weighted evidence pooling method. To evaluate the efficacy of STEM-COVID, a realistic agent based simulation model for COVID-19 spreading is implemented based on the recent epidemiological findings on ACCs. The experiments based on rigorous simulation scenarios, manifesting the current situation of COVID-19 spread, show that the STEM-COVID model with weighted evidence pooling has a higher level of accuracy and efficiency for identifying ACCs when compared with several baselines. Moreover, the model displays strong robustness against noisy data and different ACC proportions, which partially reflects the effect of breakthrough infections after vaccination on the virus transmission.","Hu Y, Subagdja B, Tan A, Quek C, Yin Q.",2021,2021-10-24,,,,https://europepmc.org/article/PPR/PPR410762,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-598ee162edd1,expanded_alternate_terms,WITHDRAWN: Understanding of Comorbidities Using Modeling Techniques on EHR,"Abstract Comorbidities refer to the existence of numerous, co-occurring diseases in medicine. The course of one comorbidity is typically extremely dependent on the course of the other condition due to their co-occurrence, and therapies can have major spill-over effects. Despite the high occurrence of comorbidities among patients, there is no complete statistical framework for modelling comorbidity longitudinal dynamics. We propose a probabilistic approach for studying comorbidity dynamics in patients over time in this paper. This approach is a non-homogenous transition technique/mechanism using Hidden Markov Model called as coupled-HMM. Clinical research influenced the design of our coupled-HMM: (1) It accounts for different disease stages (acute, stable) in disease progression by providing clinically meaningful latent phases. (2) It simulates a relationship between the trajectories of comorbidities and the dynamics of capturing co-evolution. (3) The transition mechanism takes into account between-patient heterogeneity (e.g., risk factors, treatments). Based on 675 health trajectories, we assessed our proposed Coupled-HMM, which investigates the concomitant evolution of diabetes mellitus and chronic liver disease. We find that our Coupled-HMM provides a superior fit when compared to competing models without coupling. We also assess the spill-over impact, or the amount to which diabetic therapies are linked to a shift in chronic liver disease from an acute to a stable condition. Immediate application in treatment planning and clinical research becomes possible as a result of our approach in context of comorbidities.",Meenal Badki,2022,2022,Springer Science and Business Media LLC,10.21203/rs.3.rs-1017334/v2,,https://doi.org/10.21203/rs.3.rs-1017334/v2,posted-content,['crossref'],"['""world model"" EHR']",registered,world-model phrase absent from title and abstract
AUD-b2434ae358b4,expanded_alternate_terms,X-ray fluoroscopy guided localization and steering of miniature robots using virtual reality enhancement.,"In developing medical interventions using untethered milli- and microrobots, ensuring safety and effectiveness relies on robust methods for real-time robot detection, tracking, and precise localization within the body. The inherent non-transparency of human tissues significantly challenges these efforts, as traditional imaging systems like fluoroscopy often lack crucial anatomical details, potentially compromising intervention safety and efficacy. To address this technological gap, in this study, we build a virtual reality environment housing an exact digital replica (digital twin) of the operational workspace and a robot avatar. We synchronize the virtual and real workspaces and continuously send the robot position data derived from the image stream into the digital twin with short average delay time around 20-25 ms. This allows the operator to steer the robot by tracking its avatar within the digital twin with near real-time temporal resolution. We demonstrate the feasibility of this approach with millirobots steered in confined phantoms. Our concept demonstration herein can pave the way for not only improved procedural safety by complementing fluoroscopic guidance with virtual reality enhancement, but also provides a platform for incorporating various additional real-time derivative data, e.g., instantaneous robot velocity, intraoperative physiological data obtained from the patient, e.g., blood flow rate, and pre-operative physical simulation models, e.g., periodic body motions, to further refine robot control capacity.","Alabay HH, Le TA, Ceylan H.",2024,2024-11-13,,10.3389/frobt.2024.1495445,,https://europepmc.org/article/MED/39605865,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
