candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-0135,Nonstationary Battery,uncertainty_evidence,0,1,"Closed-loop adaptation is measured across designed shifts, but the Markdown-only draft lacks code, result artifacts, and a fair equal-information comparator. Task outcomes indirectly evidence state quality.","Closed-loop adaptation is evaluated only in simulators with unequal-information concerns; absent code, simulator artifacts and full specification make most evidence non-reproducible.",Zenodo draft Abstract and Sec.1; Sec.2 Tables B1-B3; Sec.4 caveats; Zenodo file/status record,Zenodo draft Secs.1-2 and Tables B1-B3; Sec.4 caveats; deposit file/status listing
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,state_evidence,2,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,causal_evidence,0,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,safety_evidence,0,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,reproducibility_evidence,0,1,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,explicit_causal_estimand,no,yes,"The study learns a sequential dosing policy, but model validity is inferred mainly from offline policy metrics and simulated success rather than direct transition-error or prospective clinical evaluation. The observational clinician-action data are not accompanied by a causal estimand, confounding adjustment, or overlap diagnostics. Ensemble variation is not calibrated. No public implementation or trained weights were identified.","Policy value is evaluated with WIS and model rollouts, but direct dynamics fidelity, action support, confounding, calibration, external validation, and explicit bleeding/thrombosis hazard tests are missing.","Author arXiv v2 full text for the matching OMG-RL study, arXiv:2409.13299; journal successor DOI 10.1016/j.bea.2025.100198: data/method sections define 1,911 MIMIC-III heparin patients, hourly preprocessing, 16-variable states, six dose actions, an ensemble probabilistic transition model, and 36-step simulated trajectories; experiment tables/figures compare offline-RL baselines, clinicians, WIS estimates, and simulated treatment success over repeated runs.","Methods pp. 5–7, Algorithms 1–2; Setup pp. 7–8; Results pp. 8–13, Figs. 2–8; limitations p. 13."
MWM-0138,Open-H-Embodiment: A Large-Scale Dataset for Enabling Foundation Models in Medical Robotics,action_evidence,1,0,"Action-replayed free-running chunks, drift analysis, and policy task success support strong empirical coverage. The evaluation remains open-loop with respect to action selection and lacks a formal simulator-hazard protocol.","Six autoregressive chunks and drift analyses support rollout evidence; recorded-action replay does not isolate action dependence, and safety evidence is limited to failure analysis rather than hazards or recovery.",Abstract pp.1-2; Results pp.7-9 and Table 1; C-H-S-S pp.18-22 and Fig.7; Methods pp.25-29; Data Availability p.36,Abstract pp.1-2; Results and Table 1 pp.7-9; C-H-S-S and Fig.7 pp.18-22; Methods pp.25-29; Data Availability p.36
MWM-0138,Open-H-Embodiment: A Large-Scale Dataset for Enabling Foundation Models in Medical Robotics,decision_evidence,2,1,"Action-replayed free-running chunks, drift analysis, and policy task success support strong empirical coverage. The evaluation remains open-loop with respect to action selection and lacks a formal simulator-hazard protocol.","Six autoregressive chunks and drift analyses support rollout evidence; recorded-action replay does not isolate action dependence, and safety evidence is limited to failure analysis rather than hazards or recovery.",Abstract pp.1-2; Results pp.7-9 and Table 1; C-H-S-S pp.18-22 and Fig.7; Methods pp.25-29; Data Availability p.36,Abstract pp.1-2; Results and Table 1 pp.7-9; C-H-S-S and Fig.7 pp.18-22; Methods pp.25-29; Data Availability p.36
MWM-0138,Open-H-Embodiment: A Large-Scale Dataset for Enabling Foundation Models in Medical Robotics,closed_loop_evaluation,simulation,offline,"Action-replayed free-running chunks, drift analysis, and policy task success support strong empirical coverage. The evaluation remains open-loop with respect to action selection and lacks a formal simulator-hazard protocol.","Six autoregressive chunks and drift analyses support rollout evidence; recorded-action replay does not isolate action dependence, and safety evidence is limited to failure analysis rather than hazards or recovery.",Abstract pp.1-2; Results pp.7-9 and Table 1; C-H-S-S pp.18-22 and Fig.7; Methods pp.25-29; Data Availability p.36,Abstract pp.1-2; Results and Table 1 pp.7-9; C-H-S-S and Fig.7 pp.18-22; Methods pp.25-29; Data Availability p.36
MWM-XB062A5A9FB,Optimized glycemic control of type 2 diabetes with reinforcement learning: a proof-of-concept trial.,rollout_evidence,1,2,"Strongest evidence in the batch for external, real decision and safety evaluation. Rollout is one day at fixed K=7, with no multi-horizon degradation or formal calibration. WIS and the single-arm trial support only partial causal validity; no explicit target-policy estimand or complete time-varying-confounding/overlap analysis is reported.","This is the strongest real closed-loop evidence in the batch, but the clinical trial is a small single-arm before/after feasibility study, not randomized policy comparison. Weighted interval score is uncertainty evaluation but not formal calibration. No action-removal/shuffle or randomized dose perturbation supports action-evidence level 2.","PMC10579102 Fig. 1 and Extended Data Fig. 1 define recurrent K=7 planning; Figs. 2-4 report frozen internal/external prediction and policy tests; Methods and Extended Data describe physician review, deployment, 16-patient trial, hazards, override and statistics; code/model/data package is public.","Methods report 12,981 inpatients/119,941 patient-days, seven daily periods, transformer patient model, model-based RL, patient-level internal and frozen external-hospital validation, physician review, 20-patient prospective deployment, and NCT05409391; trial Results report 16 patients, glucose reduction from 11.1±3.6 to 8.6±2.4 mmol/L (P<0.01), physician override, and no severe hypoglycemia or hyperglycemia with ketosis; Data/Code Availability reports RL-DITR and a minimum Zenodo dataset."
