audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-7302314f3c1c,primary_phrase_filter_residual,An LSCC-specific R-loop-related model predicts prognosis and neoadjuvant immunotherapy response and identifies EIF5A2-mediated tumor–immune crosstalk,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-6d46dd3ed9ed,primary_phrase_filter_residual,Analysis and implications of validation results for a clinical data-based early warning model for geriatric sepsis.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-84016467414f,primary_phrase_filter_residual,Analyzing coordination structures for effective humanitarian relief operations.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-e13ca7993674,primary_phrase_filter_residual,Anatomical Prior-Driven Framework for Autonomous Robotic Cardiac Ultrasound Standard View Acquisition,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-7c7552e70b44,primary_phrase_filter_residual,Anterior Cord Herniation—Surgical Video,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-d827f3b77760,primary_phrase_filter_residual,Antidiabetic effects of Gymnema sylvestre and metformin co-therapy in a type 2 diabetic rat model,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-d1e2907b4f9c,primary_phrase_filter_residual,Antimicrobial stewardship in surgical settings: A preventive medicine approach to combating surgical site infections and antibiotic resistance,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f3221cc4133c,primary_phrase_filter_residual,Application of a three-dimensional-printed endoscopic retrograde cholangiopancreatography simulation operation model in surgical training and teaching,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6e5c3ad5a55c,primary_phrase_filter_residual,"Application of artificial intelligence in lung cancer diagnosis, therapy, and prognosis",exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-0dda6bde65ff,primary_phrase_filter_residual,Application of artificial intelligence model in precise risk stratification and treatment decision-making for acute variceal bleeding in cirrhosis,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-dc074d76c8df,primary_phrase_filter_residual,Application of Foundation Models in Emergency and Critical Care: A Scoping Review,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-8c5ea8686015,primary_phrase_filter_residual,Application of machine learning models for predicting risk factors of acute exacerbations in chronic obstructive pulmonary disease.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-23513dbca518,primary_phrase_filter_residual,Applications of Large Language Models in Radiation Oncology: From Workflow Automation to Clinical Intelligence,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-84da8977f244,primary_phrase_filter_residual,Applications of Reinforcement Learning for Autonomous Surgical Robotics: A Systematic Review.,include,review,potential_review,"The review centrally examines learned biomedical dynamics, simulation, intervention response, or sequential control."
AUD-c5fbc43d18fa,primary_phrase_filter_residual,Applied graph neural networks: Domain-driven insights from medicine to remote sensing,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1575cd2767db,primary_medical_filter_residual,"Applied Machine Learning: Real-World Models, Tools, and Solutions",exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-98fb94c2461b,primary_phrase_filter_residual,Artificial Intelligence and Machine Learning-based prediction of tuberculosis treatment failure: A systematic review and meta-analysis.,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-2ea5ee627b0a,primary_phrase_filter_residual,Artificial intelligence approaches to predicting treatment non-adherence in chronic diseases: a narrative review.,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-d27f3d153077,primary_phrase_filter_residual,Artificial Intelligence for Biomedical Diagnostics: Diagnostic Accuracy and Reliability of Multimodal Large Language Models in Electrocardiogram Interpretation.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-9a8a36d5f57e,primary_medical_filter_residual,Artificial intelligence for science: The easy and hard problems,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-1dbf7828463a,primary_phrase_filter_residual,ARTIFICIAL INTELLIGENCE IN EARLY DISEASE DETECTION: REVOLUTIONIZING DIAGNOSTIC PRACTICES IN MEDICINE,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-7bee28a9fcc7,primary_phrase_filter_residual,Artificial Intelligence Models for Screening and Diagnosis of Autism Spectrum Disorder: Applications and Future Trends,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-a0b73a6a805d,primary_phrase_filter_residual,Artificial Intelligence-Driven Differentiation Between Uveal Melanoma and Nevus Based on Fundus Photographs: A Systematic Review and Meta-Analysis.,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-a0cfedce17f8,primary_phrase_filter_residual,Assessing Open-world Foundation Models for Zero-shot Skin Segmentation in Clinical Dermatological Photographs.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-97ab757ddcb8,primary_phrase_filter_residual,"Assessment of Awareness of First-Aid Epistaxis Management Amongst Surgical Staff at a Tertiary Surgical Centre in Khartoum, Sudan",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-805ad77dacfc,primary_phrase_filter_residual,"Assessment of the Effectiveness of Pharmaceutical Advice in Selected Digestive Disorders: Perspectives of Patients and Pharmacists as Part of a Pilot ""Minor Ailments"" Service.",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-26daa42817bc,primary_phrase_filter_residual,Audit-as-code: a policy-as-code framework for continuous AI assurance.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-da21c88421c0,primary_phrase_filter_residual,AutomataGPT: Transformer-Based Forecasting and Ruleset Inference for Two-Dimensional Cellular Automata.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-d431eac8a249,primary_phrase_filter_residual,Automated vs. manual segmentation for small renal mass imaging.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-aaa8062ea685,primary_phrase_filter_residual,Automated water demand forecasting for national-scale deployment: a prophet-based framework for Palestinian municipal water management.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-fa1708410353,primary_phrase_filter_residual,"Automatic, Debiased, and Invariant Counterfactual Generation under General Interventions",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-472fff3cdb34,primary_phrase_filter_residual,Automating clinical history extraction for flow cytometry panel selection using an EHR ‐integrated large language model,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-c9f0b8c40852,primary_phrase_filter_residual,"Autonomous 3D Bioprinting Pipelines: Foundation Models for Tissue Design, Vascularization, and Quality Assurance",exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-309a316bfee2,primary_phrase_filter_residual,Autonomous Chemistry and Materials Innovation Driven by Scientific Agents.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-b85054a4ed5f,primary_phrase_filter_residual,Baseline multimodal clinical-radiomics-pathomics model predicts mucosal healing in Crohn’s disease after infliximab therapy,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-35e3964f453f,primary_phrase_filter_residual,Be still my heart: postural orthostatic tachycardia syndrome in a post COVID-19 world,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-050b1402402e,primary_phrase_filter_residual,Benchmark Illusion: Disagreement among LLMs and Its Scientific Consequences,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f96d684805b8,primary_phrase_filter_residual,Benchmarking large language models for clinical data extraction from Portuguese medical notes in a university hospital,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
